stress,lambda_value,n_star,w_star,q_star,zero_mode,max_real_growth,eigenvalues_real,eigenvalues_imag,within_discrete_mode_range,notes
0.11765625,3.7118939557218873,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.034470551019516495,-4.576025546;-0.06836974901;-0.03447055102,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,4.049338860787514,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.035435453783160126,-4.579400133;-0.07246638249;-0.03543545378,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,4.3867837658531394,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.036487198921484276,-4.582774719;-0.07647617369;-0.03648719892,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,4.724228670918766,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.03760777693934934,-4.586149305;-0.08041713211;-0.03760777694,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,5.061673575984392,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.038784389117587637,-4.589523891;-0.08430205648;-0.03878438912,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,5.399118481050018,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.04000757491096301,-4.592898477;-0.08814040733;-0.04000757491,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,5.736563386115645,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.041270121971483276,-4.596273063;-0.09193939701;-0.04127012197,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,6.07400829118127,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.04256639323317662,-4.599647649;-0.0957046626;-0.04256639323,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,6.411453196246897,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.04389189149462737,-4.603022235;-0.09944070128;-0.04389189149,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,6.748898101312522,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.04524296664555093,-4.60639682;-0.1031511632;-0.04524296665,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,7.086343006378149,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.04661661240209056,-4.609771406;-0.1068390546;-0.0466166124,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,7.423787911443775,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.0480103213068198,-4.613145991;-0.1105068829;-0.04801032131,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,7.761232816509401,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.04942197885715698,-4.616520576;-0.1141567627;-0.04942197886,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,8.098677721575028,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.05084978462653725,-4.619895161;-0.1177904944;-0.05084978463,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
