D_n,D_w,D_q,stress,lambda_value,q_star,max_real_growth,eigenvalues_real,eigenvalues_imag,positive_lambda
0.01,0.01,0.0,0.11765625,49.60440104464704,0.3321577847439918,-0.0017557988980450097,-5.03498581;-0.541414909;-0.001755798898,0;0;0,True
0.01,0.01,0.0,0.11765625,49.941845949712665,0.3321577847439918,-0.001746750046791,-5.038360484;-0.5447981819;-0.001746750047,0;0;0,True
0.01,0.01,0.0,0.11765625,50.279290854778296,0.3321577847439918,-0.0017378107698425628,-5.041735158;-0.5481813456;-0.00173781077,0;0;0,True
0.01,0.01,0.0,0.11765625,50.61673575984392,0.3321577847439918,-0.0017289790441612535,-5.045109832;-0.551564402;-0.001728979044,0;0;0,True
0.01,0.01,0.0,0.11765625,50.95418066490954,0.3321577847439918,-0.001720252896435916,-5.048484505;-0.5549473531;-0.001720252896,0;0;0,True
0.01,0.01,0.0,0.11765625,51.291625569975174,0.3321577847439918,-0.0017116304015600565,-5.051859178;-0.5583302009;-0.001711630402,0;0;0,True
0.01,0.01,0.0,0.11765625,51.6290704750408,0.3321577847439918,-0.0017031096811649434,-5.05523385;-0.5617129472;-0.001703109681,0;0;0,True
0.01,0.01,0.0,0.11765625,51.96651538010642,0.3321577847439918,-0.0016946889022061253,-5.058608522;-0.5650955938;-0.001694688902,0;0;0,True
0.01,0.01,0.0,0.11765625,52.30396028517205,0.3321577847439918,-0.0016863662756009654,-5.061983194;-0.5684781426;-0.001686366276,0;0;0,True
0.01,0.01,0.0,0.11765625,52.64140519023768,0.3321577847439918,-0.0016781400549152566,-5.065357866;-0.5718605953;-0.001678140055,0;0;0,True
0.01,0.01,0.0,0.11765625,52.9788500953033,0.3321577847439918,-0.0016700085350966499,-5.068732537;-0.5752429536;-0.001670008535,0;0;0,True
0.01,0.01,0.0,0.11765625,53.31629500036893,0.3321577847439918,-0.001661970051253134,-5.072107208;-0.5786252191;-0.001661970051,0;0;0,True
0.01,0.01,0.0,0.11765625,53.653739905434556,0.3321577847439918,-0.0016540229774745518,-5.075481879;-0.5820073936;-0.001654022977,0;0;0,True
0.01,0.01,0.0,0.11765625,53.99118481050018,0.3321577847439918,-0.001646165725695545,-5.078856549;-0.5853894785;-0.001646165726,0;0;0,True
0.01,0.01,0.0,0.11765625,54.32862971556581,0.3321577847439918,-0.0016383967445980955,-5.08223122;-0.5887714754;-0.001638396745,0;0;0,True
0.01,0.01,0.0,0.11765625,54.666074620631434,0.3321577847439918,-0.001630714518552137,-5.08560589;-0.5921533859;-0.001630714519,0;0;0,True
0.01,0.01,0.0,0.11765625,55.00351952569706,0.3321577847439918,-0.0016231175665926986,-5.088980559;-0.5955352113;-0.001623117567,0;0;0,True
0.01,0.01,0.0,0.11765625,55.34096443076269,0.3321577847439918,-0.0016156044414320728,-5.092355228;-0.5989169533;-0.001615604441,0;0;0,True
0.01,0.01,0.0,0.11765625,55.67840933582831,0.3321577847439918,-0.0016081737285056723,-5.095729897;-0.6022986131;-0.001608173729,0;0;0,True
0.01,0.01,0.0,0.11765625,56.01585424089394,0.3321577847439918,-0.0016008240450502002,-5.099104566;-0.6056801922;-0.001600824045,0;0;0,True
0.01,0.01,0.0,0.11765625,56.35329914595956,0.3321577847439918,-0.0015935540392128592,-5.102479234;-0.6090616919;-0.001593554039,0;0;0,True
0.01,0.01,0.0,0.11765625,56.69074405102519,0.3321577847439918,-0.0015863623891904208,-5.105853903;-0.6124431135;-0.001586362389,0;0;0,True
0.01,0.01,0.0,0.11765625,57.028188956090816,0.3321577847439918,-0.0015792478023969438,-5.10922857;-0.6158244584;-0.001579247802,0;0;0,True
0.01,0.01,0.0,0.11765625,57.36563386115644,0.3321577847439918,-0.0015722090146590862,-5.112603238;-0.6192057278;-0.001572209015,0;0;0,True
0.01,0.01,0.0,0.11765625,57.70307876622207,0.3321577847439918,-0.001565244789437866,-5.115977905;-0.6225869228;-0.001565244789,0;0;0,True
0.01,0.01,0.0,0.11765625,58.040523671287694,0.3321577847439918,-0.0015583539170759958,-5.119352572;-0.6259680448;-0.001558353917,0;0;0,True
0.01,0.01,0.0,0.11765625,58.37796857635332,0.3321577847439918,-0.0015515352140696612,-5.122727239;-0.629349095;-0.001551535214,0;0;0,True
0.01,0.01,0.0,0.11765625,58.71541348141895,0.3321577847439918,-0.0015447875223638836,-5.126101905;-0.6327300744;-0.001544787522,0;0;0,True
0.01,0.01,0.0,0.11765625,59.05285838648457,0.3321577847439918,-0.001538109708670692,-5.129476571;-0.6361109842;-0.001538109709,0;0;0,True
0.01,0.01,0.0,0.11765625,59.3903032915502,0.3321577847439918,-0.001531500663808977,-5.132851237;-0.6394918255;-0.001531500664,0;0;0,True
